resolution,position_number,assembly_indicator,component_number,object_short_text,componentmng_kme,base_amount,compensation_unit,supplier_s_name,vi_recommendation,vi_plant,vi_material,material_description,material_composition,measured_weight,total_measured_weight,weight_unit,source_product_scope,source_sheet,source_file
......6,0005,,6146125,Connector nipple inside D28,1.0,ST,ST,,16.0,Vi-Technika Legnica,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0006,,9510043,Elbow 5090 - 28,1.0,ST,ST,,0.0,Third Party,CW024A,Copper alloy,Cu(99.9%) P(0.04%) others(0.06%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0006,,7923696,flow sensor,1.0,ST,ST,,0.0,Third Party,,,,159.2,159.2,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0010,X,7933987,Connecting tube sensor with O-ring,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,112.0,112.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0001,,6139867,Connection pipe flow sensor,1.0,ST,ST,,16.0,Vi-Technika Legnica,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0002,,9695956,"O-ring 25,07x2,62",1.0,ST,ST,,0.0,Third Party,EPDM 70Shore,Grommet VC 100-S 4-8kW lateral.,ethylene propylene diene monomer - rubber - 70 hardness,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0015,X,7933558,Pre-assembly flow,1.0,ST,ST,,88.0,unterschiedliche Beschaftung (Different Procurement),,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,,9693461,Gasket A 27 x 38 x 2,2.0,ST,ST,,0.0,Third Party,Novapress 850,Elastomer-fiber,polyaramids,1.8,3.6,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0004,X,7926290,Connecting pipe valve-HK1,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,298.6,298.6,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0001,,6142575,Connecting pipe valve-HK1,1.0,ST,ST,,16.0,Vi-Technika Legnica,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0003,,5760493,union nut G1 1/4,1.0,ST,ST,,0.0,Third Party,CW614N-MS,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0004,,9695956,"O-ring 25,07x2,62",1.0,ST,ST,,0.0,Third Party,EPDM 70Shore,Grommet VC 100-S 4-8kW lateral.,ethylene propylene diene monomer - rubber - 70 hardness,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0007,X,7926287,Connecting pipe E-heater valve,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,350.9,350.9,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0002,,5760493,union nut G1 1/4,1.0,ST,ST,,0.0,Third Party,CW614N-MS,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0003,,6142579,Tube E-heater valve,1.0,ST,ST,,16.0,Vi-Technika Legnica,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0005,,5626197,Sensor holder,1.0,ST,ST,,0.0,Third Party,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0009,X,7929745,Adapter pipe storage tank insulated,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,167.8,167.8,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0001,,6146052,Adapter pipe storage tank,1.0,ST,ST,,16.0,Vi-Technika Legnica,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0003,,9559656,"O-ring-ISO3601-1-117- 20,29 x 2,62 besch",1.0,ST,ST,,0.0,Third Party,EPDM 70Shore,Grommet VC 100-S 4-8kW lateral.,ethylene propylene diene monomer - rubber - 70 hardness,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0004,,6147002,Insulating tube Adapter pipe storage tank,1.0,ST,ST,,1000.0,Third Party products abroad,Aeroflex KKS,insulation,ethylene propylene diene monomer - rubber,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0010,X,7926288,Adapter pipe valve storage tank VL,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,286.5,286.5,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0002,,6043055,Connector nipple D=22,1.0,ST,ST,,0.0,Third Party,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0005,,6142577,Connecting pipe accumulator,1.0,ST,ST,,16.0,Vi-Technika Legnica,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0006,,6147007,Insulating hose pipe accumulator,1.0,ST,ST,,16.0,Vi-Technika Legnica,Aeroflex KKS,insulation,ethylene propylene diene monomer - rubber,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0008,,9522355,O-ring 20.63 x 2.62,1.0,ST,ST,,0.0,Third Party,EPDM 70Shore,Grommet VC 100-S 4-8kW lateral.,ethylene propylene diene monomer - rubber - 70 hardness,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0012,,7923868,4/3 way valve,1.0,ST,ST,,0.0,Third Party,,,,974.3,974.3,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0016,X,7933990,Flow pipe ODU with O-ring,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,226.9,226.9,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,,6142574,Flow pipe ODU,1.0,ST,ST,,16.0,Vi-Technika Legnica,CW024A R220,Copper alloy,Cu(99.6%) P(0.04%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0002,,9695956,"O-ring 25,07x2,62",1.0,ST,ST,,0.0,Third Party,EPDM 70Shore,Grommet VC 100-S 4-8kW lateral.,ethylene propylene diene monomer - rubber - 70 hardness,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0017,X,7947345,HWDE Pre-assembly MBK,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,1003.0,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0007,X,6156897,Hotmelt cable bushing,1.0,ST,ST,,16.0,Vi-Technika Legnica,Thermelt 865,Thermoplastic - Thermelt 865,Polyamide,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0001,,9543311,Hotmelt granulate Thermelt 867,0.015,KG,KG,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0009,,7926534,Heating water instantaneous water heater,1.0,ST,ST,,0.0,Third Party,,,,996.6,996.6,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0013,,9501923,"Wire end ferrule E 2,5 - 8 - Isol.bl",3.0,ST,ST,,0.0,Third Party,2.006,Copper alloy,99.9% - 100% Cu (0 - 0.1% others),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0014,,5259181,Barcode control sticker,0.125,ST,ST,,0.0,Third Party,Etikett,Paper,Paper,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0014,,6137441,Insulation top center,1.0,ST,ST,,0.0,Third Party,PP-E RG60,Thermoplastic - PP-E RG60,polypropylene,32.2,32.2,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0015,X,7933547,Corrugated pipe G1 1/4 and connector RL 45,1.0,ST,ST,,0.0,Third Party,,,,315.9,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0001,,6157865,Corrugated pipe DN25 RL 450,1.0,ST,ST,,1000.0,Third Party products abroad,1.4404 / 316L,Stainless Steel,Fe(62.8%) C(0.03%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(18.5%) Mo(2.5%) Ni(13%) N(0.11%),,215.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0003,,6164546,Plug connector D=32.6,1.0,ST,ST,,1000.0,Third Party products abroad,1.4301,Stainless Steel,Fe (66.7%) C(0.07%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(19.5%) N(0.11%) Ni (10.5%),,16.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0004,,6164492,Union nut G1 1/4 Company Birnbreier,1.0,ST,ST,,1000.0,Third Party products abroad,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,50.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0007,,6160056,weld-on collar G1 1/4,1.0,ST,ST,,1000.0,Third Party products abroad,1.4301,Stainless Steel,Fe (66.7%) C(0.07%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(19.5%) N(0.11%) Ni (10.5%),,9.9,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0018,X,7933546,Corrugated pipe G1 1/4 and connector VL 45,1.0,ST,ST,,0.0,Third Party,,,,287.4,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0001,,6157864,Corrugated pipe DN25 VL 450,1.0,ST,ST,,1000.0,Third Party products abroad,1.4404 / 316L,Stainless Steel,Fe(62.8%) C(0.03%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(18.5%) Mo(2.5%) Ni(13%) N(0.11%),,187.5,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0007,,6160056,weld-on collar G1 1/4,1.0,ST,ST,,1000.0,Third Party products abroad,1.4301,Stainless Steel,Fe (66.7%) C(0.07%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(19.5%) N(0.11%) Ni (10.5%),,9.9,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0008,,6164492,Union nut G1 1/4 Company Birnbreier,1.0,ST,ST,,1000.0,Third Party products abroad,CW614N,Copper alloy - Brass,Zn(39.35%) Cu(57%) Pb(2.5%) Ni(0.3%) Fe(0.5%) Al(0.05%),,50.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0009,,6164546,"Connector D=32,6",1.0,ST,ST,,1000.0,Third Party products abroad,1.4301,Stainless Steel,Fe (66.7%) C(0.07%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(19.5%) N(0.11%) Ni (10.5%),,16.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0020,X,7978489,ABG -connection cable MAG,1.0,ST,ST,,5.0,Vi-Werke Allendorf,,,,118.0,118.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0001,,7929351,Connecting cable MAG,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0002,,7978486,Connecting cable MAG,0.0,ST,ST,,88.0,unterschiedliche Beschaftung (Different Procurement),,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0023,,5760917,Spring Support,2.0,ST,ST,,0.0,Third Party,1.4301,Stainless Steel,Fe (66.7%) C(0.07%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(19.5%) N(0.11%) Ni (10.5%),,1.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0024,,9601671,"Label 58 x 10,5 white",2.0,ST,ST,,1000.0,Third Party products abroad,Super Tack CrackBack Plus,Paper,Paper,4.0,8.0,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0025,X,7961576,ABG cable harness hydraulics mono,1.0,ST,ST,,5.0,Vi-Werke Allendorf,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0002,X,7961574,Wiring harness mono hydraulics 1C,0.0,ST,ST,,88.0,unterschiedliche Beschaftung (Different Procurement),,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,X,7930810,Temperature sensor NTC 10kOhm,0.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0030,,9525010,"Protection tube 6 x 0,4 x 46",0.0,ST,ST,,0.0,Third Party,1.4571,Stainless Steel,Fe(62.36%) C(0.08%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(18.5%) Mo(2.5%) Ni(13.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0040,,9506889,Heat conductive paste WPN10 (bucket 25kg),0.0,G,G,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0042,X,5208988,"Heat shrink tubing 3,2 x 13",0.0,ST,ST,,0.0,Third Party,PVC,Thermoplastic - PVC,Polyvinylchloride,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0043,X,5269042,NTC resistor 10kOhm +-1% 60mW,0.0,ST,ST,,16.0,Vi-Technika Legnica,Keramikpapier,Ceramic Paper,Ceramic Paper,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0044,X,5208987,Heat shrinkable tubing 4.8 x 28,0.0,ST,ST,,0.0,Third Party,PVC,Thermoplastic - PVC,Polyvinylchloride,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0045,,9577900,Soldering oil 40S2AM,0.0,KG,KG,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0046,,9577899,Soft solder ingots,0.0,KG,KG,,0.0,Third Party,"Sn96,5Ag3,5",Tin Alloy,Sn(96.5%) Ag(3.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0047,,9636155,"Soft solder wire 0,5 lead free",0.0,KG,KG,,0.0,Third Party,"Sn96,5Ag3Cu0,5",Tin Alloy,Sn(96.5%) Ag(3%) Cu(0.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0005,,6157872,Injection grommet for D=5 - wire,0.0,ST,ST,,16.0,Vi-Technika Legnica,Thermelt 867,Polyamide hot melt resin,Polyamide hot melt resin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0065,,9506683,Label 20 x 10 white,0.0,ST,ST,,0.0,Third Party,Papier selbstkl.,Paper,Paper,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0066,,9506683,Label 20 x 10 white,0.0,ST,ST,,0.0,Third Party,Papier selbstkl.,Paper,Paper,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0006,X,7961573,F-cable harness hydraulics mono,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,77.1,77.1,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0002,X,7966711,F-cable EHCU_X4,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0002,X,7966706,F-cable EHCU_X4 TEMP3,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0001,X,7930810,Temperature sensor NTC 10kOhm,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0030,,9525010,"Protection tube 6 x 0,4 x 46",1.0,ST,ST,,0.0,Third Party,1.4571,Stainless Steel,Fe(62.36%) C(0.08%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(18.5%) Mo(2.5%) Ni(13.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0040,,9506889,Heat conductive paste WPN10 (bucket 25kg),0.9,G,G,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0042,X,5208988,"Heat shrink tube 3,2 x 13",1.0,ST,ST,,0.0,Third Party,PVC,Thermoplastic - PVC,Polyvinylchloride,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0043,X,5269042,NTC resistor 10kOhm +-1% 60mW,1.0,ST,ST,,16.0,Vi-Technika Legnica,Keramikpapier,Ceramic Paper,Ceramic Paper,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0044,X,5208987,Heat shrinkable tubing 4.8 x 28,1.0,ST,ST,,0.0,Third Party,PVC,Thermoplastic - PVC,Polyvinylchloride,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0045,,9577900,Soldering oil 40S2AM,0.001,KG,KG,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0046,,9577899,Soft solder ingots,0.001,KG,KG,,0.0,Third Party,"Sn96,5Ag3,5",Tin Alloy,Sn(96.5%) Ag(3.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0047,,9636155,"Soft solder wire 0,5 lead free",0.001,KG,KG,,0.0,Third Party,"Sn96,5Ag3Cu0,5",Tin Alloy,Sn(96.5%) Ag(3%) Cu(0.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0002,X,7966702,Wire NTC Temp3,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0003,,9577899,Soft solder ingots,0.001,KG,KG,,0.0,Third Party,"Sn96,5Ag3,5",Tin Alloy,Sn(96.5%) Ag(3.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0004,,9577900,Solder oil 40S2AM,0.001,KG,KG,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0003,X,7966705,F cable EHCU_X4 TEMP4,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0001,X,7966704,Cable NTC Temp4,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0003,,9577899,Soft solder ingot,0.001,KG,KG,,0.0,Third Party,"Sn96,5Ag3,5",Tin Alloy,Sn(96.5%) Ag(3.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0004,,9577900,Solder oil 40S2AM,0.001,KG,KG,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.......7,0002,X,7930810,Temperature sensor NTC 10kOhm,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0030,,9525010,"Protection tube 6 x 0,4 x 46",1.0,ST,ST,,0.0,Third Party,1.4571,Stainless Steel,Fe(62.36%) C(0.08%) Si(1%) Mn(2%) P(0.045%) S(0.015%) Cr(18.5%) Mo(2.5%) Ni(13.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0040,,9506889,Thermal paste WPN10 (bucket 25kg),0.9,G,G,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0042,X,5208988,"Heat shrink tubing 3,2 x 13",1.0,ST,ST,,0.0,Third Party,PVC,Thermoplastic - PVC,Polyvinylchloride,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0043,X,5269042,NTC resistor 10kOhm +-1% 60mW,1.0,ST,ST,,16.0,Vi-Technika Legnica,Keramikpapier,Ceramic Paper,Ceramic Paper,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0044,X,5208987,Heat shrinkable tubing 4.8 x 28,1.0,ST,ST,,0.0,Third Party,PVC,Thermoplastic - PVC,Polyvinylchloride,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0045,,9577900,Soldering oil 40S2AM,0.001,KG,KG,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0046,,9577899,Soft solder ingots,0.001,KG,KG,,0.0,Third Party,"Sn96,5Ag3,5",Tin Alloy,Sn(96.5%) Ag(3.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
........8,0047,,9636155,"Soft solder wire 0,5 lead-free",0.001,KG,KG,,0.0,Third Party,"Sn96,5Ag3Cu0,5",Tin Alloy,Sn(96.5%) Ag(3%) Cu(0.5%),,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0004,,6157872,Injection grommet for D=5 - wire,2.0,ST,ST,,16.0,Vi-Technika Legnica,Thermelt 867,Polyamide hot melt resin,Polyamide hot melt resin,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0003,X,7966707,F-cable EHCU_X11,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0006,X,7962156,"ABG Switching wire Li32Y 0,34 BK",2.64,ST,ST,,1000.0,Third Party products abroad,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
......6,0007,,9506683,Label 20 x 10 white,2.0,ST,ST,,0.0,Third Party,Papier selbstkl.,Paper,Paper,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0016,,9609868,"self-tapping screw ST4,8 x 9,5-F Torx",1.0,ST,ST,,0.0,Third Party,St,Non alloy quality Steel,Fe(98.77%) C(0.3%) Si(0.3%) Mn(0.5%) P(0.08%) S(0.05%),2.4,2.4,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0017,,9695631,"Gasket A 11,5 x 18,5 x 2",1.0,ST,ST,,0.0,Third Party,Novapress 850,Elastomer-fiber,polyaramids,0.4,0.4,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
..2,0022,X,7950452,Junction box MBK wired 1C,1.0,ST,ST,,16.0,Vi-Technika Legnica,,,,591.8,591.8,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0002,,6173927,Wiring diagram VC 250-A,1.0,ST,ST,,0.0,Third Party,Super Tack CrackBack Plus,Paper,Paper,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
...3,0003,X,7947590,Junction box base,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
....4,0001,X,7947933,Junction box WP,1.0,ST,ST,,1000.0,Third Party products abroad,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
.....5,0001,,6148773,Moulded part connection box WP,1.0,ST,ST,,1000.0,Third Party products abroad,PC-ABS,Thermoplastic - PC-ABS,Poly Carbonate Acrylonitrile butadiene styrene,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx
